"year","quarter","umd_cd","umd_cd_name","market_change_index","market_change_index_name","run_avg_month","close_avg_month","seoul_run_avg_month","seoul_close_avg_month"
"2021","4","11740700","둔촌2동","HL","상권축소","120","52","118","55"
"2021","4","11740690","둔촌1동","HH","정체","172","72","118","55"
"2021","4","11740685","길동","LL","다이나믹","111","49","118","55"
"2021","4","11740660","성내3동","HL","상권축소","120","49","118","55"
"2021","4","11740650","성내2동","LL","다이나믹","117","49","118","55"
"2021","4","11740640","성내1동","LL","다이나믹","117","53","118","55"
"2021","4","11740620","천호3동","LL","다이나믹","114","52","118","55"
"2021","4","11740610","천호2동","LL","다이나믹","117","54","118","55"
"2021","4","11740600","천호1동","LL","다이나믹","112","50","118","55"
"2021","4","11740590","암사3동","LH","상권확장","104","56","118","55"
"2021","4","11740580","암사2동","LL","다이나믹","111","52","118","55"
"2021","4","11740570","암사1동","LL","다이나믹","109","50","118","55"
"2021","4","11740560","고덕2동","LH","상권확장","88","60","118","55"
"2021","4","11740550","고덕1동","LL","다이나믹","91","53","118","55"
"2021","4","11740540","명일2동","LH","상권확장","114","57","118","55"
"2021","4","11740530","명일1동","LL","다이나믹","116","51","118","55"
"2021","4","11740520","상일동","LH","상권확장","105","59","118","55"
"2021","4","11740515","강일동","LL","다이나믹","69","45","118","55"
"2021","4","11710720","잠실7동","HH","정체","163","72","118","55"
"2021","4","11710710","잠실6동","LH","상권확장","111","57","118","55"
"2021","4","11710690","잠실4동","LL","다이나믹","113","49","118","55"
"2021","4","11710680","잠실3동","HH","정체","136","66","118","55"
"2021","4","11710670","잠실2동","LL","다이나믹","92","42","118","55"
"2021","4","11710650","잠실본동","LL","다이나믹","116","51","118","55"
"2021","4","11710647","위례동","LL","다이나믹","39","27","118","55"
"2021","4","11710646","장지동","LL","다이나믹","107","51","118","55"
"2021","4","11710642","문정2동","LL","다이나믹","77","41","118","55"
"2021","4","11710641","문정1동","LL","다이나믹","115","52","118","55"
"2021","4","11710632","가락2동","HL","상권축소","121","52","118","55"
"2021","4","11710631","가락1동","HH","정체","180","151","118","55"
"2021","4","11710620","가락본동","LL","다이나믹","116","49","118","55"
"2021","4","11710610","삼전동","LL","다이나믹","108","50","118","55"
"2021","4","11710600","석촌동","LL","다이나믹","110","50","118","55"
"2021","4","11710590","송파2동","LL","다이나믹","113","49","118","55"
"2021","4","11710580","송파1동","LL","다이나믹","109","50","118","55"
"2021","4","11710570","오금동","HL","상권축소","121","55","118","55"
"2021","4","11710566","오륜동","HH","정체","146","66","118","55"
"2021","4","11710562","방이2동","LL","다이나믹","112","51","118","55"
"2021","4","11710561","방이1동","LL","다이나믹","108","51","118","55"
"2021","4","11710550","마천2동","HH","정체","126","56","118","55"
"2021","4","11710540","마천1동","HL","상권축소","123","53","118","55"
"2021","4","11710532","거여2동","HH","정체","123","58","118","55"
"2021","4","11710531","거여1동","LL","다이나믹","113","51","118","55"
"2021","4","11710520","풍납2동","HH","정체","137","57","118","55"
"2021","4","11710510","풍납1동","HH","정체","140","57","118","55"
"2021","4","11680750","수서동","HH","정체","129","61","118","55"
"2021","4","11680740","일원2동","HH","정체","130","57","118","55"
"2021","4","11680730","일원1동","HL","상권축소","125","55","118","55"
"2021","4","11680720","일원본동","LL","다이나믹","116","55","118","55"
"2021","4","11680700","세곡동","LL","다이나믹","73","48","118","55"
"2021","4","11680690","개포4동","HL","상권축소","132","54","118","55"
"2021","4","11680670","개포2동","HH","정체","124","58","118","55"
"2021","4","11680660","개포1동","HH","정체","140","69","118","55"
"2021","4","11680656","도곡2동","HL","상권축소","121","54","118","55"
"2021","4","11680655","도곡1동","LL","다이나믹","115","53","118","55"
"2021","4","11680650","역삼2동","LL","다이나믹","106","48","118","55"
"2021","4","11680640","역삼1동","LL","다이나믹","108","48","118","55"
"2021","4","11680630","대치4동","LL","다이나믹","99","48","118","55"
"2021","4","11680610","대치2동","LL","다이나믹","117","54","118","55"
"2021","4","11680600","대치1동","HL","상권축소","119","54","118","55"
"2021","4","11680590","삼성2동","LL","다이나믹","109","50","118","55"
"2021","4","11680580","삼성1동","HH","정체","122","58","118","55"
"2021","4","11680565","청담동","LL","다이나믹","108","52","118","55"
"2021","4","11680545","압구정동","LL","다이나믹","112","50","118","55"
"2021","4","11680531","논현2동","LL","다이나믹","104","50","118","55"
"2021","4","11680521","논현1동","LL","다이나믹","110","50","118","55"
"2021","4","11680510","신사동","LL","다이나믹","107","51","118","55"
"2021","4","11650660","내곡동","HH","정체","120","64","118","55"
"2021","4","11650652","양재2동","HL","상권축소","138","53","118","55"
"2021","4","11650651","양재1동","HL","상권축소","119","55","118","55"
"2021","4","11650621","방배4동","HH","정체","130","57","118","55"
"2021","4","11650620","방배3동","HH","정체","142","58","118","55"
"2021","4","11650610","방배2동","LH","상권확장","116","57","118","55"
"2021","4","11650600","방배1동","HL","상권축소","122","55","118","55"
"2021","4","11650590","방배본동","HL","상권축소","126","53","118","55"
"2021","4","11650581","반포4동","HH","정체","150","66","118","55"
"2021","4","11650580","반포3동","HH","정체","135","61","118","55"
"2021","4","11650570","반포2동","HH","정체","138","69","118","55"
"2021","4","11650560","반포1동","LL","다이나믹","113","48","118","55"
"2021","4","11650550","반포본동","HH","정체","147","65","118","55"
"2021","4","11650540","잠원동","HL","상권축소","119","53","118","55"
"2021","4","11650531","서초4동","HL","상권축소","124","54","118","55"
"2021","4","11650530","서초3동","HH","정체","131","57","118","55"
"2021","4","11650520","서초2동","LL","다이나믹","114","51","118","55"
"2021","4","11650510","서초1동","HH","정체","130","56","118","55"
"2021","4","11620775","난곡동","HH","정체","122","59","118","55"
"2021","4","11620765","미성동","HH","정체","124","55","118","55"
"2021","4","11620745","삼성동","HH","정체","139","63","118","55"
"2021","4","11620735","대학동","LL","다이나믹","112","52","118","55"
"2021","4","11620725","조원동","HL","상권축소","129","50","118","55"
"2021","4","11620715","난향동","LL","다이나믹","96","53","118","55"
"2021","4","11620695","신림동","LL","다이나믹","112","51","118","55"
"2021","4","11620685","신사동","LL","다이나믹","112","51","118","55"
"2021","4","11620665","서림동","LH","상권확장","114","56","118","55"
"2021","4","11620655","신원동","LL","다이나믹","115","52","118","55"
"2021","4","11620645","서원동","LH","상권확장","115","57","118","55"
"2021","4","11620630","남현동","LH","상권확장","115","57","118","55"
"2021","4","11620625","인헌동","LL","다이나믹","113","54","118","55"
"2021","4","11620615","중앙동","LL","다이나믹","114","52","118","55"
"2021","4","11620605","은천동","LL","다이나믹","113","52","118","55"
"2021","4","11620595","청룡동","LL","다이나믹","112","52","118","55"
"2021","4","11620585","낙성대동","LL","다이나믹","98","53","118","55"
"2021","4","11620575","행운동","HL","상권축소","119","54","118","55"
"2021","4","11620565","성현동","LL","다이나믹","106","51","118","55"
"2021","4","11620545","청림동","LH","상권확장","101","58","118","55"
"2021","4","11620525","보라매동","LL","다이나믹","109","54","118","55"
"2021","4","11590680","신대방2동","HL","상권축소","120","55","118","55"
"2021","4","11590670","신대방1동","HL","상권축소","128","52","118","55"
"2021","4","11590660","대방동","HL","상권축소","119","55","118","55"
"2021","4","11590651","사당5동","LL","다이나믹","116","54","118","55"
"2021","4","11590650","사당4동","HL","상권축소","121","53","118","55"
"2021","4","11590640","사당3동","HH","정체","120","56","118","55"
"2021","4","11590630","사당2동","LL","다이나믹","117","55","118","55"
"2021","4","11590620","사당1동","LL","다이나믹","112","52","118","55"
"2021","4","11590605","흑석동","HH","정체","118","60","118","55"
"2021","4","11590560","상도4동","LH","상권확장","115","55","118","55"
"2021","4","11590550","상도3동","LL","다이나믹","116","53","118","55"
"2021","4","11590540","상도2동","HH","정체","125","60","118","55"
"2021","4","11590530","상도1동","LH","상권확장","109","58","118","55"
"2021","4","11590520","노량진2동","HH","정체","131","64","118","55"
"2021","4","11590510","노량진1동","HH","정체","146","77","118","55"
"2021","4","11560720","대림3동","HL","상권축소","119","48","118","55"
"2021","4","11560710","대림2동","LL","다이나믹","102","48","118","55"
"2021","4","11560700","대림1동","HL","상권축소","128","52","118","55"
"2021","4","11560690","신길7동","LL","다이나믹","117","54","118","55"
"2021","4","11560680","신길6동","HL","상권축소","122","55","118","55"
"2021","4","11560670","신길5동","LH","상권확장","117","57","118","55"
"2021","4","11560660","신길4동","LH","상권확장","116","58","118","55"
"2021","4","11560650","신길3동","HH","정체","134","61","118","55"
"2021","4","11560630","신길1동","HH","정체","138","57","118","55"
"2021","4","11560620","양평2동","LL","다이나믹","117","54","118","55"
"2021","4","11560610","양평1동","LH","상권확장","116","56","118","55"
"2021","4","11560605","문래동","LH","상권확장","110","57","118","55"
"2021","4","11560585","도림동","HH","정체","120","56","118","55"
"2021","4","11560560","당산2동","LL","다이나믹","112","54","118","55"
"2021","4","11560550","당산1동","HL","상권축소","126","54","118","55"
"2021","4","11560540","여의동","HL","상권축소","132","55","118","55"
"2021","4","11560535","영등포동","HH","정체","135","60","118","55"
"2021","4","11560515","영등포본동","LH","상권확장","116","57","118","55"
"2021","4","11545710","시흥5동","HH","정체","121","55","118","55"
"2021","4","11545700","시흥4동","HL","상권축소","120","50","118","55"
"2021","4","11545690","시흥3동","HH","정체","147","61","118","55"
"2021","4","11545680","시흥2동","LL","다이나믹","104","54","118","55"
"2021","4","11545670","시흥1동","HH","정체","119","55","118","55"
"2021","4","11545640","독산4동","HL","상권축소","120","52","118","55"
"2021","4","11545630","독산3동","HL","상권축소","127","51","118","55"
"2021","4","11545620","독산2동","LL","다이나믹","116","54","118","55"
"2021","4","11545610","독산1동","LH","상권확장","107","57","118","55"
"2021","4","11545510","가산동","LL","다이나믹","100","50","118","55"
"2021","4","11530790","수궁동","LH","상권확장","116","57","118","55"
"2021","4","11530780","오류2동","LL","다이나믹","92","53","118","55"
"2021","4","11530770","오류1동","HH","정체","122","57","118","55"
"2021","4","11530760","개봉3동","HL","상권축소","139","53","118","55"
"2021","4","11530750","개봉2동","HH","정체","120","58","118","55"
"2021","4","11530740","개봉1동","HH","정체","121","56","118","55"
"2021","4","11530730","고척2동","HH","정체","119","56","118","55"
"2021","4","11530720","고척1동","HL","상권축소","122","54","118","55"
"2021","4","11530595","가리봉동","HL","상권축소","128","54","118","55"
"2021","4","11530560","구로5동","LL","다이나믹","113","52","118","55"
"2021","4","11530550","구로4동","HL","상권축소","122","51","118","55"
"2021","4","11530540","구로3동","LL","다이나믹","101","49","118","55"
"2021","4","11530530","구로2동","HH","정체","143","56","118","55"
"2021","4","11530520","구로1동","HH","정체","138","56","118","55"
"2021","4","11530510","신도림동","LL","다이나믹","110","51","118","55"
"2021","4","11500641","방화3동","HL","상권축소","126","54","118","55"
"2021","4","11500640","방화2동","HL","상권축소","120","54","118","55"
"2021","4","11500630","방화1동","LL","다이나믹","107","51","118","55"
"2021","4","11500620","공항동","LL","다이나믹","110","52","118","55"
"2021","4","11500615","우장산동","LL","다이나믹","102","51","118","55"
"2021","4","11500611","발산1동","LH","상권확장","85","57","118","55"
"2021","4","11500605","가양3동","HL","상권축소","119","55","118","55"
"2021","4","11500604","가양2동","LL","다이나믹","116","53","118","55"
"2021","4","11500603","가양1동","LL","다이나믹","57","43","118","55"
"2021","4","11500593","화곡8동","LL","다이나믹","106","51","118","55"
"2021","4","11500591","화곡6동","LL","다이나믹","104","48","118","55"
"2021","4","11500590","화곡본동","LL","다이나믹","118","53","118","55"
"2021","4","11500570","화곡4동","LL","다이나믹","111","50","118","55"
"2021","4","11500560","화곡3동","LL","다이나믹","103","50","118","55"
"2021","4","11500550","화곡2동","LL","다이나믹","114","51","118","55"
"2021","4","11500540","화곡1동","LL","다이나믹","111","50","118","55"
"2021","4","11500535","등촌3동","LL","다이나믹","102","51","118","55"
"2021","4","11500530","등촌2동","HL","상권축소","119","49","118","55"
"2021","4","11500520","등촌1동","LL","다이나믹","103","54","118","55"
"2021","4","11500510","염창동","LH","상권확장","115","57","118","55"
"2021","4","11470680","신정7동","LL","다이나믹","106","54","118","55"
"2021","4","11470670","신정6동","LL","다이나믹","104","50","118","55"
"2021","4","11470650","신정4동","LL","다이나믹","114","50","118","55"
"2021","4","11470640","신정3동","LH","상권확장","114","55","118","55"
"2021","4","11470630","신정2동","LL","다이나믹","107","52","118","55"
"2021","4","11470620","신정1동","HL","상권축소","121","52","118","55"
"2021","4","11470611","신월7동","LL","다이나믹","117","49","118","55"
"2021","4","11470610","신월6동","LH","상권확장","100","66","118","55"
"2021","4","11470600","신월5동","LL","다이나믹","114","55","118","55"
"2021","4","11470590","신월4동","LL","다이나믹","114","53","118","55"
"2021","4","11470580","신월3동","HL","상권축소","129","52","118","55"
"2021","4","11470570","신월2동","HL","상권축소","121","55","118","55"
"2021","4","11470560","신월1동","LL","다이나믹","116","50","118","55"
"2021","4","11470550","목5동","LL","다이나믹","108","53","118","55"
"2021","4","11470540","목4동","LL","다이나믹","112","48","118","55"
"2021","4","11470530","목3동","LL","다이나믹","116","53","118","55"
"2021","4","11470520","목2동","LL","다이나믹","111","53","118","55"
"2021","4","11470510","목1동","LL","다이나믹","105","52","118","55"
"2021","4","11440740","상암동","LL","다이나믹","77","44","118","55"
"2021","4","11440730","성산2동","LH","상권확장","114","59","118","55"
"2021","4","11440720","성산1동","LL","다이나믹","108","53","118","55"
"2021","4","11440710","연남동","LL","다이나믹","67","46","118","55"
"2021","4","11440700","망원2동","LL","다이나믹","104","50","118","55"
"2021","4","11440690","망원1동","LL","다이나믹","90","51","118","55"
"2021","4","11440680","합정동","LL","다이나믹","93","51","118","55"
"2021","4","11440660","서교동","LL","다이나믹","93","49","118","55"
"2021","4","11440655","서강동","LL","다이나믹","93","48","118","55"
"2021","4","11440630","신수동","LH","상권확장","115","57","118","55"
"2021","4","11440610","염리동","LH","상권확장","108","58","118","55"
"2021","4","11440600","대흥동","LH","상권확장","117","58","118","55"
"2021","4","11440590","용강동","LL","다이나믹","117","54","118","55"
"2021","4","11440585","도화동","LH","상권확장","116","56","118","55"
"2021","4","11440565","공덕동","HH","정체","126","60","118","55"
"2021","4","11440555","아현동","HH","정체","119","56","118","55"
"2021","4","11410720","북가좌2동","LL","다이나믹","115","54","118","55"
"2021","4","11410710","북가좌1동","LL","다이나믹","103","50","118","55"
"2021","4","11410700","남가좌2동","LL","다이나믹","109","54","118","55"
"2021","4","11410690","남가좌1동","HH","정체","132","65","118","55"
"2021","4","11410685","홍은2동","LH","상권확장","116","59","118","55"
"2021","4","11410660","홍은1동","LH","상권확장","118","62","118","55"
"2021","4","11410655","홍제2동","HH","정체","128","61","118","55"
"2021","4","11410640","홍제3동","HH","정체","125","65","118","55"
"2021","4","11410620","홍제1동","HH","정체","123","58","118","55"
"2021","4","11410615","연희동","LH","상권확장","112","58","118","55"
"2021","4","11410585","신촌동","HL","상권축소","126","52","118","55"
"2021","4","11410565","충현동","HH","정체","131","62","118","55"
"2021","4","11410555","북아현동","HH","정체","141","64","118","55"
"2021","4","11410520","천연동","HH","정체","131","61","118","55"
"2021","4","11380690","진관동","LL","다이나믹","71","46","118","55"
"2021","4","11380650","수색동","HH","정체","162","71","118","55"
"2021","4","11380640","증산동","HH","정체","134","57","118","55"
"2021","4","11380632","신사2동","LH","상권확장","112","56","118","55"
"2021","4","11380631","신사1동","LL","다이나믹","115","51","118","55"
"2021","4","11380625","역촌동","LL","다이나믹","104","52","118","55"
"2021","4","11380600","응암3동","HL","상권축소","122","55","118","55"
"2021","4","11380590","응암2동","LH","상권확장","84","56","118","55"
"2021","4","11380580","응암1동","LH","상권확장","117","55","118","55"
"2021","4","11380570","대조동","LL","다이나믹","116","53","118","55"
"2021","4","11380560","구산동","LL","다이나믹","108","54","118","55"
"2021","4","11380552","갈현2동","LL","다이나믹","101","52","118","55"
"2021","4","11380551","갈현1동","LL","다이나믹","110","52","118","55"
"2021","4","11380530","불광2동","HH","정체","119","57","118","55"
"2021","4","11380520","불광1동","LH","상권확장","118","56","118","55"
"2021","4","11380510","녹번동","LH","상권확장","111","56","118","55"
"2021","4","11350720","상계10동","LL","다이나믹","107","52","118","55"
"2021","4","11350710","상계9동","HL","상권축소","126","54","118","55"
"2021","4","11350700","상계8동","HH","정체","121","59","118","55"
"2021","4","11350695","상계6.7동","LL","다이나믹","114","51","118","55"
"2021","4","11350670","상계5동","LL","다이나믹","112","51","118","55"
"2021","4","11350665","상계3.4동","HH","정체","119","57","118","55"
"2021","4","11350640","상계2동","LL","다이나믹","103","48","118","55"
"2021","4","11350630","상계1동","LL","다이나믹","106","50","118","55"
"2021","4","11350625","중계2.3동","LL","다이나믹","113","54","118","55"
"2021","4","11350624","중계4동","LL","다이나믹","102","49","118","55"
"2021","4","11350621","중계1동","LL","다이나믹","104","52","118","55"
"2021","4","11350619","중계본동","LL","다이나믹","101","51","118","55"
"2021","4","11350612","하계2동","HH","정체","123","61","118","55"
"2021","4","11350611","하계1동","HH","정체","119","56","118","55"
"2021","4","11350600","공릉2동","LL","다이나믹","100","53","118","55"
"2021","4","11350595","공릉1동","LL","다이나믹","114","54","118","55"
"2021","4","11350580","월계3동","LL","다이나믹","107","55","118","55"
"2021","4","11350570","월계2동","LH","상권확장","107","56","118","55"
"2021","4","11350560","월계1동","LH","상권확장","115","55","118","55"
"2021","4","11320710","방학3동","LH","상권확장","111","56","118","55"
"2021","4","11320700","방학2동","LL","다이나믹","108","51","118","55"
"2021","4","11320690","방학1동","LL","다이나믹","109","50","118","55"
"2021","4","11320681","쌍문4동","LL","다이나믹","103","52","118","55"
"2021","4","11320680","쌍문3동","LL","다이나믹","109","53","118","55"
"2021","4","11320670","쌍문2동","LL","다이나믹","111","51","118","55"
"2021","4","11320660","쌍문1동","LL","다이나믹","111","52","118","55"
"2021","4","11320522","도봉2동","LL","다이나믹","114","51","118","55"
"2021","4","11320521","도봉1동","HL","상권축소","119","54","118","55"
"2021","4","11320515","창5동","LL","다이나믹","109","51","118","55"
"2021","4","11320514","창4동","HL","상권축소","124","53","118","55"
"2021","4","11320513","창3동","LL","다이나믹","112","55","118","55"
"2021","4","11320512","창2동","LL","다이나믹","111","53","118","55"
"2021","4","11320511","창1동","LL","다이나믹","107","52","118","55"
"2021","4","11305660","인수동","LL","다이나믹","109","52","118","55"
"2021","4","11305645","우이동","LL","다이나믹","112","54","118","55"
"2021","4","11305630","수유3동","LL","다이나믹","110","50","118","55"
"2021","4","11305620","수유2동","LL","다이나믹","108","53","118","55"
"2021","4","11305610","수유1동","HL","상권축소","120","55","118","55"
"2021","4","11305606","번3동","LL","다이나믹","116","50","118","55"
"2021","4","11305600","번2동","LH","상권확장","113","55","118","55"
"2021","4","11305590","번1동","LL","다이나믹","109","49","118","55"
"2021","4","11305575","삼각산동","LL","다이나믹","100","51","118","55"
"2021","4","11305555","송천동","HH","정체","124","56","118","55"
"2021","4","11305545","송중동","LL","다이나믹","107","53","118","55"
"2021","4","11305535","미아동","LL","다이나믹","112","50","118","55"
"2021","4","11305534","삼양동","HL","상권축소","123","54","118","55"
"2021","4","11290810","석관동","HH","정체","132","57","118","55"
"2021","4","11290780","장위3동","HH","정체","129","67","118","55"
"2021","4","11290770","장위2동","HH","정체","146","62","118","55"
"2021","4","11290760","장위1동","HH","정체","127","59","118","55"
"2021","4","11290725","월곡2동","LL","다이나믹","113","55","118","55"
"2021","4","11290715","월곡1동","HL","상권축소","124","53","118","55"
"2021","4","11290705","종암동","HH","정체","121","59","118","55"
"2021","4","11290685","길음2동","LH","상권확장","113","59","118","55"
"2021","4","11290660","길음1동","HH","정체","121","62","118","55"
"2021","4","11290650","정릉4동","LH","상권확장","108","59","118","55"
"2021","4","11290640","정릉3동","HH","정체","121","62","118","55"
"2021","4","11290630","정릉2동","HH","정체","121","63","118","55"
"2021","4","11290620","정릉1동","LL","다이나믹","118","55","118","55"
"2021","4","11290610","보문동","HH","정체","123","57","118","55"
"2021","4","11290600","안암동","LH","상권확장","111","57","118","55"
"2021","4","11290590","돈암2동","LL","다이나믹","109","51","118","55"
"2021","4","11290580","돈암1동","LH","상권확장","113","56","118","55"
"2021","4","11290575","동선동","LL","다이나믹","108","52","118","55"
"2021","4","11290555","삼선동","LH","상권확장","114","56","118","55"
"2021","4","11290525","성북동","LH","상권확장","118","64","118","55"
"2021","4","11260690","신내2동","LL","다이나믹","115","52","118","55"
"2021","4","11260680","신내1동","LL","다이나믹","106","52","118","55"
"2021","4","11260660","망우3동","LL","다이나믹","114","49","118","55"
"2021","4","11260655","망우본동","HL","상권축소","121","53","118","55"
"2021","4","11260630","묵2동","LL","다이나믹","108","53","118","55"
"2021","4","11260620","묵1동","LL","다이나믹","105","52","118","55"
"2021","4","11260610","중화2동","HL","상권축소","119","53","118","55"
"2021","4","11260600","중화1동","LL","다이나믹","118","53","118","55"
"2021","4","11260590","상봉2동","LL","다이나믹","111","53","118","55"
"2021","4","11260580","상봉1동","LL","다이나믹","103","51","118","55"
"2021","4","11260575","면목3.8동","LL","다이나믹","112","51","118","55"
"2021","4","11260570","면목7동","HL","상권축소","119","52","118","55"
"2021","4","11260565","면목본동","LL","다이나믹","118","50","118","55"
"2021","4","11260550","면목5동","LH","상권확장","112","55","118","55"
"2021","4","11260540","면목4동","LL","다이나믹","114","53","118","55"
"2021","4","11260520","면목2동","HL","상권축소","120","51","118","55"
"2021","4","11230750","이문2동","HH","정체","121","58","118","55"
"2021","4","11230740","이문1동","HH","정체","129","60","118","55"
"2021","4","11230730","휘경2동","LH","상권확장","103","56","118","55"
"2021","4","11230720","휘경1동","HH","정체","129","56","118","55"
"2021","4","11230710","회기동","LL","다이나믹","105","50","118","55"
"2021","4","11230705","청량리동","HH","정체","168","63","118","55"
"2021","4","11230660","장안2동","LL","다이나믹","118","51","118","55"
"2021","4","11230650","장안1동","HL","상권축소","126","53","118","55"
"2021","4","11230610","답십리2동","HH","정체","150","63","118","55"
"2021","4","11230600","답십리1동","HH","정체","119","58","118","55"
"2021","4","11230570","전농2동","HH","정체","129","55","118","55"
"2021","4","11230560","전농1동","LH","상권확장","118","58","118","55"
"2021","4","11230545","제기동","HH","정체","144","74","118","55"
"2021","4","11230536","용신동","HH","정체","130","58","118","55"
"2021","4","11215870","구의3동","HH","정체","127","57","118","55"
"2021","4","11215860","구의2동","LH","상권확장","107","59","118","55"
"2021","4","11215850","구의1동","HL","상권축소","121","52","118","55"
"2021","4","11215847","자양4동","LL","다이나믹","112","53","118","55"
"2021","4","11215840","자양3동","LL","다이나믹","109","54","118","55"
"2021","4","11215830","자양2동","HL","상권축소","122","53","118","55"
"2021","4","11215820","자양1동","LL","다이나믹","117","54","118","55"
"2021","4","11215810","광장동","LL","다이나믹","110","55","118","55"
"2021","4","11215780","능동","LL","다이나믹","109","55","118","55"
"2021","4","11215770","중곡4동","LL","다이나믹","115","55","118","55"
"2021","4","11215760","중곡3동","LL","다이나믹","111","50","118","55"
"2021","4","11215750","중곡2동","LL","다이나믹","112","51","118","55"
"2021","4","11215740","중곡1동","LL","다이나믹","115","53","118","55"
"2021","4","11215730","군자동","LL","다이나믹","115","53","118","55"
"2021","4","11215710","화양동","LL","다이나믹","98","52","118","55"
"2021","4","11200790","용답동","HH","정체","145","60","118","55"
"2021","4","11200720","송정동","HH","정체","127","56","118","55"
"2021","4","11200690","성수2가3동","LH","상권확장","102","57","118","55"
"2021","4","11200670","성수2가1동","LL","다이나믹","108","55","118","55"
"2021","4","11200660","성수1가2동","LL","다이나믹","89","55","118","55"
"2021","4","11200650","성수1가1동","LH","상권확장","105","56","118","55"
"2021","4","11200645","옥수동","LL","다이나믹","102","54","118","55"
"2021","4","11200620","금호4가동","HH","정체","124","58","118","55"
"2021","4","11200615","금호2.3가동","LH","상권확장","118","61","118","55"
"2021","4","11200590","금호1가동","LH","상권확장","115","58","118","55"
"2021","4","11200580","응봉동","LH","상권확장","111","57","118","55"
"2021","4","11200570","행당2동","LL","다이나믹","97","53","118","55"
"2021","4","11200560","행당1동","LH","상권확장","111","56","118","55"
"2021","4","11200550","사근동","LH","상권확장","100","56","118","55"
"2021","4","11200540","마장동","HH","정체","138","75","118","55"
"2021","4","11200535","왕십리도선동","LL","다이나믹","94","54","118","55"
"2021","4","11200520","왕십리2동","LH","상권확장","114","56","118","55"
"2021","4","11170700","보광동","HH","정체","123","57","118","55"
"2021","4","11170690","서빙고동","HH","정체","126","66","118","55"
"2021","4","11170685","한남동","LL","다이나믹","105","55","118","55"
"2021","4","11170660","이태원2동","LL","다이나믹","94","50","118","55"
"2021","4","11170650","이태원1동","HH","정체","138","63","118","55"
"2021","4","11170640","이촌2동","HH","정체","147","76","118","55"
"2021","4","11170630","이촌1동","HH","정체","153","66","118","55"
"2021","4","11170625","한강로동","HH","정체","140","59","118","55"
"2021","4","11170590","용문동","HH","정체","124","56","118","55"
"2021","4","11170580","효창동","HH","정체","128","67","118","55"
"2021","4","11170570","원효로2동","HH","정체","147","57","118","55"
"2021","4","11170560","원효로1동","HH","정체","136","58","118","55"
"2021","4","11170555","청파동","HH","정체","126","56","118","55"
"2021","4","11170530","남영동","HH","정체","130","60","118","55"
"2021","4","11170520","용산2가동","LL","다이나믹","91","51","118","55"
"2021","4","11170510","후암동","LH","상권확장","111","63","118","55"
"2021","4","11140680","중림동","HH","정체","129","64","118","55"
"2021","4","11140670","황학동","HH","정체","142","71","118","55"
"2021","4","11140665","동화동","HH","정체","126","56","118","55"
"2021","4","11140650","신당5동","HH","정체","119","57","118","55"
"2021","4","11140645","청구동","LL","다이나믹","115","55","118","55"
"2021","4","11140635","약수동","HH","정체","128","59","118","55"
"2021","4","11140625","다산동","HH","정체","122","58","118","55"
"2021","4","11140615","신당동","HH","정체","129","67","118","55"
"2021","4","11140605","을지로동","HH","정체","168","75","118","55"
"2021","4","11140590","광희동","HH","정체","162","61","118","55"
"2021","4","11140580","장충동","HH","정체","141","65","118","55"
"2021","4","11140570","필동","HH","정체","143","61","118","55"
"2021","4","11140550","명동","HH","정체","158","59","118","55"
"2021","4","11140540","회현동","HH","정체","166","72","118","55"
"2021","4","11140520","소공동","HH","정체","159","71","118","55"
"2021","4","11110710","숭인2동","HL","상권축소","133","51","118","55"
"2021","4","11110700","숭인1동","HH","정체","132","62","118","55"
"2021","4","11110690","창신3동","LH","상권확장","115","57","118","55"
"2021","4","11110680","창신2동","HH","정체","140","65","118","55"
"2021","4","11110670","창신1동","HH","정체","136","68","118","55"
"2021","4","11110650","혜화동","LL","다이나믹","117","55","118","55"
"2021","4","11110640","이화동","LH","상권확장","109","58","118","55"
"2021","4","11110630","종로5.6가동","HH","정체","144","69","118","55"
"2021","4","11110615","종로1.2.3.4가동","HH","정체","153","70","118","55"
"2021","4","11110600","가회동","LH","상권확장","111","61","118","55"
"2021","4","11110580","교남동","HH","정체","139","65","118","55"
"2021","4","11110570","무악동","HH","정체","129","70","118","55"
"2021","4","11110560","평창동","HH","정체","125","61","118","55"
"2021","4","11110550","부암동","LH","상권확장","106","60","118","55"
"2021","4","11110540","삼청동","LH","상권확장","103","57","118","55"
"2021","4","11110530","사직동","HH","정체","132","62","118","55"
"2021","4","11110515","청운효자동","LH","상권확장","106","62","118","55"
"2021","3","11740700","둔촌2동","HL","상권축소","119","52","117","55"
"2021","3","11740690","둔촌1동","HH","정체","170","72","117","55"
"2021","3","11740685","길동","LL","다이나믹","110","49","117","55"
"2021","3","11740660","성내3동","HL","상권축소","119","48","117","55"
"2021","3","11740650","성내2동","LL","다이나믹","116","48","117","55"
"2021","3","11740640","성내1동","LL","다이나믹","116","52","117","55"
"2021","3","11740620","천호3동","LL","다이나믹","114","52","117","55"
"2021","3","11740610","천호2동","LL","다이나믹","116","54","117","55"
"2021","3","11740600","천호1동","LL","다이나믹","110","50","117","55"
"2021","3","11740590","암사3동","LH","상권확장","102","56","117","55"
"2021","3","11740580","암사2동","LL","다이나믹","111","52","117","55"
